site,year,month,day,replicate,rep.loc,set.time,net.size,success,species,stsce,abundance,num.est,notes,entered,checked,check
hdo,2016,7,2,1,5,515,11,1,enso,3,4,n/a,,ben,midoli,ok
hdo,2016,7,2,1,5,515,11,1,thst,3,3,n/a,,ben,midoli,ok
hdo,2016,7,2,1,5,515,11,1,kegr,3,1,n/a,,ben,midoli,ok
hdo,2016,7,2,1,5,515,11,1,pasa,3,22,n/a,,ben,midoli,ok
hdo,2016,7,2,1,5,515,11,1,ling,3,2,n/a,,ben,midoli,ok
hdo,2016,7,2,2,65,530,11,1,rbsc,3,1,n/a,,ben,midoli,ok
hdo,2016,7,2,2,65,530,11,1,thst,3,3,n/a,,ben,midoli,ok
hdo,2016,7,2,2,65,530,11,1,byro,3,1,n/a,,ben,midoli,ok
hdo,2016,7,2,2,65,530,11,1,pasa,3,11,n/a,,ben,midoli,ok
hdo,2016,7,2,2,65,530,11,1,stsc,3,21,20,,ben,midoli,ok
hdo,2016,7,2,2,65,530,11,1,tisc,3,20,n/a,,ben,midoli,ok
hdo,2016,7,2,2,65,530,11,1,crgu,3,1,n/a,,ben,midoli,ok
hdo,2016,7,2,2,65,530,11,1,enso,3,10,n/a,,ben,midoli,ok
hdo,2016,7,2,2,65,530,11,1,tube,3,2,n/a,,ben,midoli,ok
hdo,2016,7,2,2,65,530,11,1,blgo,3,2,n/a,,ben,midoli,ok
hdo,2016,7,2,2,65,530,11,1,bapi,3,50,50,,ben,midoli,ok
chp,2016,7,2,1,50,700,11,1,stpe,3,1,n/a,,ben,midoli,ok
chp,2016,7,2,1,50,700,11,1,shpe,2,5,n/a,,ben,midoli,ok
chp,2016,7,2,1,50,700,11,1,byro,1,272,200,,ben,midoli,ok
chp,2016,7,2,1,50,700,11,1,pegu,3,2,n/a,,ben,midoli,ok
chp,2016,7,2,1,50,700,11,1,blro,2,2,n/a,,ben,midoli,ok
chp,2016,7,2,1,50,700,11,1,cqbr,3,2,n/a,,ben,midoli,ok
chp,2016,7,2,1,50,700,11,1,pasa,3,6,n/a,,ben,midoli,ok
chp,2016,7,2,1,50,700,11,1,enso,3,15,n/a,,ben,midoli,ok
chp,2016,7,2,1,50,700,11,1,sisc,3,1,n/a,,ben,midoli,ok
chp,2016,7,2,1,50,700,11,1,tisc,3,2,n/a,,ben,midoli,ok
chp,2016,7,2,2,10,715,11,1,shpe,2,32,n/a,,ben,midoli,ok
chp,2016,7,2,2,10,715,11,1,cqbr,3,8,n/a,,ben,midoli,ok
chp,2016,7,2,2,10,715,11,1,byro,3,304,300,,ben,midoli,ok
chp,2016,7,2,2,10,715,11,1,tisc,3,2,n/a,,ben,midoli,ok
chp,2016,7,2,2,10,715,11,1,busc,3,1,n/a,,ben,midoli,ok
chp,2016,7,2,2,10,715,11,1,pasa,3,2,n/a,,ben,midoli,ok
chp,2016,7,2,2,10,715,11,1,enso,3,1,n/a,,ben,midoli,ok
chp,2016,7,2,2,10,715,11,1,pegu,3,2,n/a,,ben,midoli,ok
chp,2016,7,2,2,10,715,11,1,kegr,3,2,n/a,,ben,midoli,ok
chp,2016,7,2,2,10,715,11,1,unsn,3,1,n/a,,ben,midoli,ok
ppo,2016,7,3,1,10,610,11,1,bapi,3,16,n/a,,kaia,midoli,ok
ppo,2016,7,3,1,10,610,11,1,tisc,3,31,n/a,,kaia,midoli,ok
ppo,2016,7,3,1,10,610,11,1,shpe,2,5,n/a,,kaia,midoli,ok
ppo,2016,7,3,1,10,610,11,1,byro,3,6,n/a,,kaia,midoli,ok
ppo,2016,7,3,1,10,610,11,1,rbsc,3,11,n/a,,kaia,midoli,ok
ppo,2016,7,3,1,10,610,11,1,ling,3,3,n/a,,kaia,midoli,ok
ppo,2016,7,3,1,10,610,11,1,pasc,3,1,n/a,,kaia,midoli,ok
ppo,2016,7,3,1,10,610,11,1,enso,3,8,n/a,,kaia,midoli,ok
ppo,2016,7,3,1,10,610,11,1,pasa,3,8,n/a,,kaia,midoli,ok
ppo,2016,7,3,2,40,625,11,1,tisc,3,60,35,,kaia,midoli,ok
ppo,2016,7,3,2,40,625,11,1,bapi,3,4,n/a,,kaia,midoli,ok
ppo,2016,7,3,2,40,625,11,1,rbsc,3,7,n/a,,kaia,midoli,ok
ppo,2016,7,3,2,40,625,11,1,shpe,2,6,n/a,,kaia,midoli,ok
ppo,2016,7,3,2,40,625,11,1,byro,1,2,n/a,,kaia,midoli,ok
ppo,2016,7,3,2,40,625,11,1,stsc,2,1,n/a,,kaia,midoli,ok
ppo,2016,7,3,2,40,625,11,1,herr,3,1,n/a,,kaia,midoli,ok
ppo,2016,7,3,2,40,625,11,1,blgo,3,2,n/a,,kaia,midoli,ok
ppo,2016,7,3,2,40,625,11,1,enso,3,2,n/a,,kaia,midoli,ok
ppo,2016,7,3,2,40,625,11,1,busc,3,1,n/a,,kaia,midoli,ok
ppo,2016,7,3,2,40,625,11,1,pasa,3,1,n/a,,kaia,midoli,ok
pba,2016,7,3,1,10,700,11,1,pipe,3,4,n/a,,kaia,midoli,ok
pba,2016,7,3,1,10,700,11,1,stpe,3,2,n/a,,kaia,midoli,ok
pba,2016,7,3,1,10,700,11,1,shpe,2,241,200,,kaia,midoli,ok
pba,2016,7,3,1,10,700,11,1,snpr,3,48,15,,kaia,midoli,ok
pba,2016,7,3,1,10,700,11,1,byro,3,1,n/a,,kaia,midoli,ok
pba,2016,7,3,1,10,700,11,1,bapi,3,10,n/a,,kaia,midoli,ok
pba,2016,7,3,1,10,700,11,1,ling,3,10,n/a,,kaia,midoli,ok
pba,2016,7,3,1,10,700,11,1,crgu,3,3,n/a,,kaia,midoli,ok
pba,2016,7,3,1,10,700,11,1,thst,3,16,n/a,,kaia,midoli,ok
pba,2016,7,3,1,10,700,11,1,blgo,3,3,n/a,,kaia,midoli,ok
pba,2016,7,3,1,10,700,11,1,pasa,3,12,n/a,,kaia,midoli,ok
pba,2016,7,3,1,10,700,11,1,tisc,3,4,n/a,,kaia,midoli,ok
pba,2016,7,3,1,10,700,11,1,enso,3,7,n/a,,kaia,midoli,ok
pba,2016,7,3,1,10,700,11,1,saso,3,1,n/a,,kaia,midoli,ok
pba,2016,7,3,1,10,700,11,1,stsc,3,11,6,,kaia,midoli,ok
pba,2016,7,3,2,25,720,11,1,enso,3,11,n/a,,kaia,midoli,ok
pba,2016,7,3,2,25,720,11,1,bapi,3,6,n/a,,kaia,midoli,ok
pba,2016,7,3,2,25,720,11,1,ling,3,23,n/a,,kaia,midoli,ok
pba,2016,7,3,2,25,720,11,1,shpe,1,25,20,,kaia,midoli,ok
pba,2016,7,3,2,25,720,11,1,pasa,3,15,n/a,,kaia,midoli,ok
pba,2016,7,3,2,25,720,11,1,byro,3,4,n/a,,kaia,midoli,ok
pba,2016,7,3,2,25,720,11,1,thst,3,29,10,,kaia,midoli,ok
pba,2016,7,3,2,25,720,11,1,pasc,3,6,n/a,,kaia,midoli,ok
pba,2016,7,3,2,25,720,11,1,bago,3,1,n/a,,kaia,midoli,ok
pba,2016,7,3,2,25,720,11,1,stsc,3,11,10,,kaia,midoli,ok
pba,2016,7,3,2,25,720,11,1,tisc,3,5,n/a,,kaia,midoli,ok
pba,2016,7,3,2,25,720,11,1,rbsc,3,1,n/a,,kaia,midoli,ok
pba,2016,7,3,2,25,720,11,1,snpr,3,20,20,,kaia,midoli,ok
wfb,2016,7,4,1,50,615,22,1,stsc,3,27,n/a,,kaia,midoli,ok
wfb,2016,7,4,1,50,615,22,1,susm,3,17,n/a,,kaia,midoli,ok
wfb,2016,7,4,1,50,615,22,1,stfl,3,5,n/a,,kaia,midoli,ok
wfb,2016,7,4,1,50,615,22,1,saso,3,27,n/a,,kaia,midoli,ok
wfb,2016,7,4,1,50,615,22,1,pasa,3,11,n/a,,kaia,midoli,ok
wfb,2016,7,4,1,50,615,22,1,sand,3,395,300,,kaia,midoli,ok
wfb,2016,7,4,1,50,615,22,1,pegu,1,1,n/a,,kaia,midoli,ok
wfb,2016,7,4,1,50,615,22,1,byro,1,10,n/a,,kaia,midoli,ok
wfb,2016,7,4,2,200,645,22,1,stsc,3,7,n/a,,kaia,midoli,ok
wfb,2016,7,4,2,200,645,22,1,sand,3,1007,1000,,kaia,midoli,ok
wfb,2016,7,4,2,200,645,22,1,saso,3,23,n/a,,kaia,midoli,ok
wfb,2016,7,4,2,200,645,22,1,pasa,3,37,n/a,,kaia,midoli,ok
wfb,2016,7,4,2,200,645,22,1,ling,1,3,n/a,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,saso,3,4,2,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,tomc,3,1,n/a,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,shpe,2,66,30,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,kegr,3,11,n/a,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,byro,1,381,300,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,cqbr,1,41,n/a,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,bapi,3,5,n/a,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,tube,3,29,n/a,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,stpe,1,33,n/a,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,ling,1,2,n/a,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,enso,3,135,63,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,pegu,3,4,n/a,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,pasa,3,75,35,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,coro,3,8,n/a,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,cabe,3,1,n/a,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,boro,1,2,n/a,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,reil,3,1,n/a,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,sisc,3,1,n/a,,kaia,midoli,ok
ssp,2016,7,4,1,500,730,22,1,stsc,3,2,n/a,,kaia,midoli,ok
ssp,2016,7,4,2,30,730,22,1,saso,3,53,n/a,,kaia,midoli,ok
ssp,2016,7,4,2,30,730,22,1,sand,3,97,10,,kaia,midoli,ok
ssp,2016,7,4,2,30,730,22,1,pasa,3,7,n/a,,kaia,midoli,ok
sni1,2016,7,20,1,30,709,11,1,tisc,3,98,20,,gillian,ben,ok
sni1,2016,7,20,1,30,709,11,1,kepe,3,1,n/a,,gillian,ben,ok
sni1,2016,7,20,1,30,709,11,1,shpe,2,1,n/a,,gillian,ben,ok
sni1,2016,7,20,1,30,709,11,1,bapi,3,2,n/a,,gillian,ben,ok
sni1,2016,7,20,1,30,709,11,1,byro,1,5,n/a,,gillian,ben,ok
sni1,2016,7,20,1,30,709,11,1,thst,1,2,n/a,,gillian,ben,ok
sni1,2016,7,20,1,30,709,11,1,herr,1,5,n/a,,gillian,ben,ok
sni1,2016,7,20,1,30,709,11,1,slco,3,1,n/a,,gillian,ben,ok
sni1,2016,7,20,1,30,709,11,1,blgo,3,10,n/a,,gillian,ben,ok
sni1,2016,7,20,1,30,709,11,1,pasc,3,2,n/a,,gillian,ben,ok
sni1,2016,7,20,1,30,709,11,1,unpo,3,1,n/a,,gillian,ben,ok
sni1,2016,7,20,2,15,720,11,1,blgo,3,3,n/a,,gillian,ben,ok
sni1,2016,7,20,2,15,720,11,1,kepe,3,5,n/a,,gillian,ben,ok
sni1,2016,7,20,2,15,720,11,1,tisc,3,65,60,,gillian,ben,ok
sni1,2016,7,20,2,15,720,11,1,pasc,3,1,n/a,,gillian,ben,ok
sni1,2016,7,20,2,15,720,11,1,thst,3,1,n/a,,gillian,ben,ok
sni2,2016,7,20,1,50,830,11,1,tube,3,5,n/a,,gillian,midoli,ok
sni2,2016,7,20,1,50,830,11,1,bapi,2,3,n/a,,gillian,midoli,ok
sni2,2016,7,20,1,50,830,11,1,pegu,2,2,n/a,,gillian,midoli,ok
sni2,2016,7,20,1,50,830,11,1,shpe,2,2,n/a,,gillian,midoli,ok
sni2,2016,7,20,1,50,830,11,1,smsc,3,4,n/a,,gillian,midoli,ok
sni2,2016,7,20,1,50,830,11,1,byro,3,13,n/a,,gillian,midoli,ok
sni2,2016,7,20,1,50,830,11,1,blgo,3,15,n/a,,gillian,midoli,ok
sni2,2016,7,20,1,50,830,11,1,pasa,3,15,n/a,,gillian,midoli,ok
sni2,2016,7,20,1,50,830,11,1,tisc,3,6,n/a,,gillian,midoli,ok
sni2,2016,7,20,1,50,830,11,1,enso,3,15,n/a,,gillian,midoli,ok
sni2,2016,7,20,1,50,830,11,1,cabe,3,1,n/a,,gillian,midoli,ok
sni2,2016,7,20,1,50,830,11,1,rbsc,3,1,n/a,,gillian,midoli,ok
sni2,2016,7,20,1,50,830,11,1,pasc,3,2,n/a,,gillian,midoli,ok
sni2,2016,7,20,1,50,830,11,1,kegr,3,1,n/a,,gillian,midoli,ok
sni2,2016,7,20,1,50,830,11,1,kegr,3,1,n/a,,gillian,midoli,ok
sni2,2016,7,20,1,50,830,11,1,cqbr,3,1,n/a,,gillian,midoli,ok
sni2,2016,7,20,1,50,830,11,1,crgu,3,1,n/a,,gillian,midoli,ok
sni2,2016,7,20,2,15,840,11,1,cqbr,3,1,n/a,,gillian,midoli,ok
sni2,2016,7,20,2,15,840,11,1,pasa,3,8,n/a,,gillian,midoli,ok
sni2,2016,7,20,2,15,840,11,1,blgo,3,3,n/a,,gillian,midoli,ok
sni2,2016,7,20,2,15,840,11,1,bapi,3,2,n/a,,gillian,midoli,ok
sni2,2016,7,20,2,15,840,11,1,sand,3,2,n/a,,gillian,midoli,ok
sni2,2016,7,20,2,15,840,11,1,byro,3,5,n/a,,gillian,midoli,ok
sni2,2016,7,20,2,15,840,11,1,rbsc,3,1,n/a,,gillian,midoli,ok
sni2,2016,7,20,2,15,840,11,1,tisc,3,7,n/a,,gillian,midoli,ok
sni2,2016,7,20,2,15,840,11,1,kegr,3,2,n/a,,gillian,midoli,ok
sni2,2016,7,20,2,15,840,11,1,cabe,3,1,n/a,,gillian,midoli,ok
sni2,2016,7,20,2,15,840,11,1,pasc,3,3,n/a,,gillian,midoli,ok
sni2,2016,7,20,2,15,840,11,1,enso,3,6,n/a,,gillian,midoli,ok
sni2,2016,7,20,2,15,840,11,1,smsc,3,1,n/a,,gillian,midoli,ok
sni2,2016,7,20,2,15,840,11,1,crgu,3,1,n/a,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,shpe,1,74,10,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,shpe,2,18,n/a,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,byro,3,227,150,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,stpe,3,4,n/a,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,sand,3,48,n/a,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,cqbr,3,1,n/a,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,cabe,3,5,n/a,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,stsc,3,3,n/a,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,kegr,3,8,n/a,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,tisc,3,3,n/a,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,crgu,3,2,n/a,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,pegu,3,1,n/a,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,busc,3,2,n/a,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,coro,3,1,n/a,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,pasc,3,2,n/a,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,coso,3,1,n/a,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,enso,3,6,n/a,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,unar,3,3,n/a,,gillian,midoli,ok
kis1,2016,7,21,1,0,802,11,1,pasa,3,1,n/a,,gillian,midoli,ok
kis1,2016,7,21,2,14,820,11,1,coso,3,2,n/a,,gillian,midoli,ok
kis1,2016,7,21,2,14,820,11,1,stpe,3,13,n/a,,gillian,midoli,ok
kis1,2016,7,21,2,14,820,11,1,bapi,3,10,n/a,,gillian,midoli,ok
kis1,2016,7,21,2,14,820,11,1,shpe,2,18,n/a,,gillian,midoli,ok
kis1,2016,7,21,2,14,820,11,1,coro,3,5,n/a,,gillian,midoli,ok
kis1,2016,7,21,2,14,820,11,1,busc,3,4,n/a,,gillian,midoli,ok
kis1,2016,7,21,2,14,820,11,1,masc,3,10,n/a,,gillian,midoli,ok
kis1,2016,7,21,2,14,820,11,1,byro,1,204,200,,gillian,midoli,ok
kis1,2016,7,21,2,14,820,11,1,kegr,1,10,n/a,,gillian,midoli,ok
kis1,2016,7,21,2,14,820,11,1,cabe,3,1,n/a,,gillian,midoli,ok
kis1,2016,7,21,2,14,820,11,1,sand,3,1,n/a,,gillian,midoli,ok
kis1,2016,7,21,2,14,820,11,1,crgu,3,6,n/a,,gillian,midoli,ok
kis1,2016,7,21,2,14,820,11,1,pasa,3,1,n/a,,gillian,midoli,ok
kis1,2016,7,21,2,14,820,11,1,pegu,3,4,n/a,,gillian,midoli,ok
kis1,2016,7,21,2,14,820,11,1,smsc,3,3,n/a,,gillian,midoli,ok
kis1,2016,7,21,2,14,820,11,1,pasc,3,1,n/a,,gillian,midoli,ok
kis1,2016,7,21,2,14,820,11,1,shpe,1,30,30,,gillian,midoli,ok
kis2,2016,7,22,1,25,733,11,1,byro,3,32,n/a,,gillian,midoli,ok
kis2,2016,7,22,1,25,733,11,1,sand,3,330,300,,gillian,midoli,ok
kis2,2016,7,22,1,25,733,11,1,enso,3,10,n/a,,gillian,midoli,ok
kis2,2016,7,22,1,25,733,11,1,kegr,3,2,n/a,,gillian,midoli,ok
kis2,2016,7,22,1,25,733,11,1,shpe,1,1,n/a,,gillian,midoli,ok
kis2,2016,7,22,1,25,733,11,1,saso,3,3,n/a,,gillian,midoli,ok
kis2,2016,7,22,1,25,733,11,1,pasa,3,1,n/a,,gillian,midoli,ok
kis2,2016,7,22,1,25,733,11,1,caro,1,2,n/a,,gillian,midoli,ok
kis2,2016,7,22,1,25,733,11,1,shpe,2,4,n/a,,gillian,midoli,ok
kis2,2016,7,22,1,25,733,11,1,boro,3,1,n/a,,gillian,midoli,ok
kis2,2016,7,22,1,25,733,11,1,cabe,3,3,n/a,,gillian,midoli,ok
kis2,2016,7,22,1,25,733,11,1,smsc,3,1,n/a,,gillian,midoli,ok
kis2,2016,7,22,1,25,733,11,1,crgu,3,1,n/a,,gillian,midoli,ok
kis2,2016,7,22,2,5,742,11,1,shpe,2,6,n/a,,gillian,midoli,ok
kis2,2016,7,22,2,5,742,11,1,enso,3,1,n/a,,gillian,midoli,ok
kis2,2016,7,22,2,5,742,11,1,bapi,3,3,n/a,,gillian,midoli,ok
kis2,2016,7,22,2,5,742,11,1,shpe,1,14,n/a,,gillian,midoli,ok
kis2,2016,7,22,2,5,742,11,1,crgu,3,1,n/a,,gillian,midoli,ok
kis2,2016,7,22,2,5,742,11,1,byro,3,60,40,,gillian,midoli,ok
kis2,2016,7,22,2,5,742,11,1,shsc,3,4,n/a,,gillian,midoli,ok
kis2,2016,7,22,2,5,742,11,1,busc,3,35,n/a,,gillian,midoli,ok
kis2,2016,7,22,2,5,742,11,1,pegu,3,3,n/a,,gillian,midoli,ok
kis2,2016,7,22,2,5,742,11,1,masc,3,1,n/a,,gillian,midoli,ok
kis2,2016,7,22,2,5,742,11,1,caro,3,1,n/a,,gillian,midoli,ok
kis2,2016,7,22,2,5,742,11,1,cabe,3,6,n/a,,gillian,midoli,ok
kis2,2016,7,22,2,5,742,11,1,tisc,3,6,n/a,,gillian,midoli,ok
kis2,2016,7,22,2,5,742,11,1,pasc,3,16,n/a,,gillian,midoli,ok
kis2,2016,7,22,2,5,742,11,1,boro,3,1,n/a,,gillian,midoli,ok
kis2,2016,7,22,2,5,742,11,1,spsa,3,2,n/a,,gillian,midoli,ok
kis2,2016,7,22,2,5,742,11,1,sand,3,20,20,,gillian,midoli,ok
gog4,2016,7,22,1,100,850,11,1,saso,3,20,7,,gillian,midoli,ok
gog4,2016,7,22,1,100,850,11,1,shpe,1,41,n/a,,gillian,midoli,ok
gog4,2016,7,22,1,100,850,11,1,bapi,3,2,n/a,,gillian,midoli,ok
gog4,2016,7,22,1,100,850,11,1,byro,3,125,80,,gillian,midoli,ok
gog4,2016,7,22,1,100,850,11,1,enso,3,49,18,,gillian,midoli,ok
gog4,2016,7,22,1,100,850,11,1,herr,3,1,n/a,,gillian,midoli,ok
gog4,2016,7,22,1,100,850,11,1,pasa,3,41,15,,gillian,midoli,ok
gog4,2016,7,22,1,100,850,11,1,cqbr,3,10,n/a,,gillian,midoli,ok
gog4,2016,7,22,1,100,850,11,1,shpe,2,1,n/a,,gillian,midoli,ok
gog4,2016,7,22,1,100,850,11,1,boro,3,1,n/a,,gillian,midoli,ok
gog4,2016,7,22,2,20,910,11,1,shpe,2,1,n/a,,gillian,midoli,ok
gog4,2016,7,22,2,20,910,11,1,sand,3,162,50,,gillian,midoli,ok
gog4,2016,7,22,2,20,910,11,1,pasa,3,109,103,,gillian,midoli,ok
gog4,2016,7,22,2,20,910,11,1,stsc,3,10,n/a,,gillian,midoli,ok
gog4,2016,7,22,2,20,910,11,1,shpe,1,3,n/a,,gillian,midoli,ok
gog4,2016,7,22,2,20,910,11,1,cabe,3,3,n/a,,gillian,midoli,ok
gog4,2016,7,22,2,20,910,11,1,enso,3,18,17,,gillian,midoli,ok
gog4,2016,7,22,2,20,910,11,1,byro,1,70,70,,gillian,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,bapi,3,46,10,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,stsc,3,2,n/a,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,kegr,3,26,n/a,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,shpe,2,115,80,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,shpe,1,217,200,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,busc,3,3,n/a,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,byro,3,47,20,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,cqbr,3,16,10,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,ling,3,2,n/a,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,cabe,3,19,n/a,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,sisc,3,17,n/a,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,tube,3,8,n/a,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,reil,3,14,n/a,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,stke,3,3,n/a,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,coro,3,1,n/a,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,coso,3,2,n/a,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,smsc,3,2,n/a,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,crgu,3,4,n/a,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,pegu,3,2,n/a,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,enso,3,1,n/a,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,pagr,3,1,n/a,,ben,midoli,ok
gog1,2016,7,22,1,70,1010,11,1,kecl,3,1,n/a,,ben,midoli,ok
gog1,2016,7,22,2,120,1017,11,1,stsc,3,9,n/a,,ben,midoli,ok
gog1,2016,7,22,2,120,1017,11,1,sisc,3,2,n/a,,ben,midoli,ok
gog1,2016,7,22,2,120,1017,11,1,crgu,3,1,n/a,,ben,midoli,ok
gog1,2016,7,22,2,120,1017,11,1,cqbr,3,18,10,,ben,midoli,ok
gog1,2016,7,22,2,120,1017,11,1,byro,3,11,10,,ben,midoli,ok
gog1,2016,7,22,2,120,1017,11,1,pasa,3,2,n/a,,ben,midoli,ok
gog1,2016,7,22,2,120,1017,11,1,cabe,3,5,n/a,,ben,midoli,ok
gog1,2016,7,22,2,120,1017,11,1,bapi,3,9,5,,ben,midoli,ok
gog1,2016,7,22,2,120,1017,11,1,kegr,3,9,5,,ben,midoli,ok
gog1,2016,7,22,2,120,1017,11,1,enso,3,17,n/a,,ben,midoli,ok
gog1,2016,7,22,2,120,1017,11,1,reil,3,1,n/a,,ben,midoli,ok
gog1,2016,7,22,2,120,1017,11,1,tube,3,4,n/a,,ben,midoli,ok
gog1,2016,7,22,2,120,1017,11,1,pegu,3,3,n/a,,ben,midoli,ok
gog1,2016,7,22,2,120,1017,11,1,kecl,3,5,n/a,,ben,midoli,ok
gog1,2016,7,22,2,120,1017,11,1,shpe,2,20,20,,ben,midoli,ok
gog1,2016,7,22,2,120,1017,11,1,shpe,1,10,10,,ben,midoli,ok
ris3,2016,7,23,1,30,904,11,1,herr,3,350,300,,ben,midoli,ok
ris3,2016,7,23,1,30,904,11,1,shpe,1,8,n/a,,ben,midoli,ok
ris3,2016,7,23,1,30,904,11,1,ungo,1,1,n/a,,ben,midoli,ok
ris3,2016,7,23,1,30,904,11,1,pegu,3,5,n/a,,ben,midoli,ok
ris3,2016,7,23,1,30,904,11,1,blgo,3,7,n/a,,ben,midoli,ok
ris3,2016,7,23,1,30,904,11,1,crgu,3,10,n/a,,ben,midoli,ok
ris3,2016,7,23,1,30,904,11,1,chin,3,3,n/a,,ben,midoli,ok
ris3,2016,7,23,1,30,904,11,1,bapi,3,1,n/a,,ben,midoli,ok
ris3,2016,7,23,1,30,904,11,1,stsc,3,4,n/a,,ben,midoli,ok
ris3,2016,7,23,1,30,904,11,1,hico,3,1,n/a,,ben,midoli,ok
ris3,2016,7,23,1,30,904,11,1,shpe,2,2,n/a,,ben,midoli,ok
ris3,2016,7,23,1,30,904,11,1,grsc,3,1,n/a,,ben,midoli,ok
ris3,2016,7,23,1,30,904,11,1,tisc,3,4,n/a,,ben,midoli,ok
ris3,2016,7,23,1,30,904,11,1,smsc,3,1,n/a,,ben,midoli,ok
ris3,2016,7,23,2,70,910,11,1,enso,3,18,n/a,,ben,midoli,ok
ris3,2016,7,23,2,70,910,11,1,busc,3,1,n/a,,ben,midoli,ok
ris3,2016,7,23,2,70,910,11,1,stsc,3,10,n/a,,ben,midoli,ok
ris3,2016,7,23,2,70,910,11,1,rbsc,3,2,n/a,,ben,midoli,ok
ris1,2016,7,23,1,10,1020,11,1,shpe,2,49,n/a,,ben,midoli,ok
ris1,2016,7,23,1,10,1020,11,1,kepe,1,1,n/a,,ben,midoli,ok
ris1,2016,7,23,1,10,1020,11,1,shpe,1,3,n/a,,ben,midoli,ok
ris1,2016,7,23,1,10,1020,11,1,byro,3,6,n/a,,ben,midoli,ok
ris1,2016,7,23,1,10,1020,11,1,crgu,3,1,n/a,,ben,midoli,ok
ris1,2016,7,23,1,10,1020,11,1,enso,3,1,n/a,,ben,midoli,ok
ris1,2016,7,23,2,45,1027,11,1,sand,3,473,400,,ben,midoli,ok
ris1,2016,7,23,2,45,1027,11,1,shpe,2,4,n/a,,ben,midoli,ok
ris1,2016,7,23,2,45,1027,11,1,pasa,3,3,n/a,,ben,midoli,ok
ris1,2016,7,23,2,45,1027,11,1,enso,3,2,n/a,,ben,midoli,ok
